OP_CARRIER,ORIGIN,DEST,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DISTANCE,DEP_DELAY,ARR_DELAY
UK,NRT,CDG,10,6,1469,2339,24.449526362069992,18.568417116145348
DL,SEA,CDG,9,6,1269,1351,-15.0,-32.74176895476274
SQ,JFK,DXB,7,4,431,742,-9.128879412630456,-6.498823275583028
AS,CDG,HYD,2,5,1283,1047,10.875334443938728,3.7020889717156873
F9,PNQ,AMD,12,5,1481,342,49.61868077909804,46.482845755726146
EK,LHR,DFW,6,5,1856,2039,29.264785694113613,28.20144287281956
UA,LAS,LAX,7,5,434,2815,70.76884721879503,57.046597924738826
AS,FRA,NRT,12,7,378,505,47.78238545685899,40.28580829008009
SG,GOI,LHR,9,5,657,2918,34.14761567481143,34.98927136878887
AI,BOS,HKG,6,4,1206,2022,17.77513846015585,13.44120383834108
LH,AMD,NRT,12,2,463,2423,0.7045841366150811,2.0894463337320746
DL,DEL,SEA,7,3,263,747,4.132002622867944,-3.224289674905772
F9,LAX,MCO,5,7,1697,2724,40.94935188438084,34.24249559424352
6E,CDG,MAA,9,1,915,1225,-5.513187025233052,9.25318660184939
UA,SFO,BKK,3,1,1694,2794,31.2134758633129,23.80773587980926
6E,DEL,BLR,12,7,1806,440,13.956648140435968,20.58736798922764
DL,SIN,AMD,2,6,761,739,51.61902308333952,40.73824536292459
NK,SIN,PNQ,5,4,518,1177,26.62902488656639,24.395608695812733
AA,MEL,HYD,3,3,2219,1487,2.8836443374612126,13.657131573019747
UK,DEN,AMD,4,2,1952,988,6.458574641868843,12.664063834353769
B6,PNQ,ICN,11,5,1073,1945,185.43022676534065,191.73050313668588
AI,DEL,CCU,6,3,1975,2905,13.73164081281531,9.641248808483763
UK,ICN,NRT,2,3,2274,122,48.73496813584614,42.53028592574278
SG,DXB,LHR,12,6,488,223,29.376447734618218,31.591217990659203
UK,DEL,SEA,9,4,1599,632,12.412201412130111,19.869651621004287
UA,BOM,SYD,6,2,983,1251,24.61509806560118,23.288728498457992
UK,LAX,DEN,2,7,1530,2172,18.912928323224826,28.658218343919867
AA,BOS,LHR,8,6,1484,2954,74.2181181864108,78.6623647082457
AS,MAA,SEA,1,6,1619,1740,8.774631420481708,24.355649951754582
SG,MIA,ORD,2,6,1976,2736,20.527245825969963,24.743962552808984
DL,HYD,LHR,9,7,1708,615,30.016839328596134,10.424275651006237
F9,BKK,BOM,2,5,1678,2816,146.53417739636308,155.71249076762354
SG,LAS,AMD,12,3,1168,209,-15.0,-14.699536683459613
UK,MIA,LHR,3,5,405,915,-3.8930309717886575,-9.014711266405758
AI,LAS,ORD,8,7,1177,1811,116.75954827606148,118.56932817004777
SG,DEL,MCO,5,7,1165,426,11.447550917939175,9.29947076165313
QR,DXB,DFW,7,4,616,634,4.190320430804038,21.069468161922693
AI,LAX,FRA,10,2,1739,578,18.058593309326657,16.662932645336422
SQ,LAS,ICN,8,7,1454,907,-7.09298007909618,-8.63622473002937
QR,DFW,CCU,12,4,757,1126,36.02630010282386,9.87245661322643
F9,LAX,FRA,7,2,969,2438,162.6484171153596,158.4577439121107
WN,LHR,AMD,6,2,765,517,14.294638770778688,20.383795116533935
G8,KUL,HYD,7,4,1300,2591,22.24795230929555,32.73372074318312
SQ,MAA,DEN,3,1,304,2947,10.486721676588342,38.232132578323665
F9,BOS,GOI,11,5,1692,2236,37.8543103648294,33.29700753253313
BA,SIN,BOS,7,7,43,1148,-8.97944086276387,1.5868011194770055
SG,SIN,MAA,9,4,267,630,22.21831290601401,13.14896950123206
G8,COK,CCU,12,2,26,949,180.08319530372552,139.6891467068645
NK,CCU,HYD,3,3,2167,2628,30.677863305255467,43.54644802232761
QR,HYD,BOM,3,2,2042,2077,140.75232373886146,148.94418511555892
F9,ATL,BOM,8,1,1203,1812,12.368148022181352,-0.7295440599765222
DL,MIA,MEL,11,7,1234,2977,-15.0,-30.58627036242732
UA,DXB,ORD,5,2,2108,967,27.71829563388735,23.180746057054833
6E,LAS,MAA,7,3,822,114,9.490030112410546,-2.2960097755420517
NK,SYD,HKG,1,4,554,1409,12.331571758567794,-2.7700659612748098
WN,HYD,NRT,6,2,2003,519,-6.9786693339854375,-8.902626496119677
F9,ICN,SEA,4,6,635,2567,21.811745404256225,37.3825936067933
UK,DEL,AMD,8,6,2245,1605,-9.688734462253413,-7.122685704441704
6E,GOI,DEN,2,1,1563,590,19.914362225638815,11.357963294300522
EK,SEA,MCO,2,2,43,2041,23.452852524233993,30.869865978742368
UK,HKG,SEA,4,1,1217,442,-5.723138182558694,-6.339904226103702
WN,SFO,NRT,2,2,59,657,-5.807892654271774,-10.768614054168971
NK,CCU,CDG,12,7,2018,545,-0.21349228508034734,-7.0504416280343145
AA,SYD,HKG,12,2,1068,405,27.349068097651756,18.936459542358605
F9,DXB,SIN,11,3,72,2705,7.95006784792338,12.629827938329601
SG,ATL,BKK,2,5,214,2745,-7.337500394067917,-15.025747140344912
AA,AMD,JFK,5,4,45,957,19.670574263588147,14.709487924291613
AA,AMD,DEL,1,1,442,343,37.663770016396064,48.883220041938245
WN,DEN,NRT,11,5,515,1329,39.16180815440146,34.37570036826689
WN,SFO,ICN,2,7,1687,334,10.699631206041225,8.846986603616468
SG,NRT,BOM,4,5,896,2448,22.610853183285606,23.26489688572573
AA,BOS,COK,5,6,1841,563,7.498430793578176,16.384784506173403
6E,NRT,HKG,9,6,1204,2303,-6.6047182089811205,-25.606032672638726
WN,LAS,BLR,2,1,984,2505,34.450328723680016,42.630512884566535
NK,SEA,JFK,11,7,686,1711,7.253167940591645,8.283661446728104
DL,LAX,BOM,10,2,2331,2635,-3.6249219471372633,-2.967038681582332
G8,BKK,HKG,2,2,1484,963,13.457928965910021,23.050305713050697
WN,MCO,ICN,5,3,2033,2567,55.807779739965746,66.59992653239436
AS,SIN,ICN,12,6,906,275,2.4487216974349297,29.62545261158746
LH,HYD,ATL,10,7,117,1326,-15.0,-9.257435930919797
AI,BOS,LAS,3,7,640,448,58.6684880035995,71.75726395253005
DL,MEL,DXB,6,2,429,1347,11.94224618038048,27.521843276735297
AS,SIN,DEL,7,7,2144,2647,46.447096795388134,42.25417826058446
QR,LAS,SIN,5,6,2299,2088,-15.0,-8.27128991808749
SQ,SIN,COK,1,7,2078,2991,6.725090147537464,6.956036420762437
BA,ORD,ATL,11,2,1422,1401,17.028313677852214,12.248494274107738
AA,LAS,DEN,11,6,491,1502,-8.737000307775727,-12.903400553741417
6E,BKK,PNQ,2,4,1285,1804,13.698425064850419,16.821099096515823
6E,DEN,HYD,1,4,559,1487,-15.0,-9.94786451289016
AS,MIA,MCO,8,2,1061,2694,24.611548538169572,20.8850163798946
WN,MAA,HYD,9,1,1498,1597,7.516239568645002,23.46415071206227
EK,COK,CCU,8,2,1049,1337,-15.0,-15.301516197942307
LH,HYD,PNQ,9,1,1597,2358,6.691424732975921,-4.862190325152248
UA,LHR,DEL,7,3,634,2658,53.74589112413566,72.6032132018494
DL,BLR,LAS,12,6,354,1389,90.4038650143784,94.8077472682247
QR,PNQ,SYD,12,6,1922,792,-1.310245803056934,5.284583983671503
LH,BKK,AMD,12,4,859,2147,29.186809562536876,32.663669565735205
G8,LAX,LHR,5,3,1,1509,186.34415025055188,181.95429415286452
6E,ICN,ORD,3,4,169,1373,7.727415723167667,-7.069716711003361
WN,FRA,JFK,6,3,335,1372,10.625707106170067,-12.341665711087385
LH,BOM,ORD,1,7,2309,1359,3.1748251345097507,-4.143584829353081
BA,HYD,LAS,11,5,2040,488,-15.0,-13.10605669452791
EK,ICN,LAS,11,2,2001,1900,-4.441926331333435,-11.631019793355144
SQ,DEN,GOI,8,7,1171,2607,-8.68434083961597,2.0829529181172255
UA,DEN,LHR,3,7,1228,2188,-13.587000992933575,-12.705079597241296
BA,DFW,MEL,12,7,2101,587,22.603453877373163,37.57589476301067
NK,SFO,BKK,12,7,1437,1213,-0.13595450117766728,20.510594158013
QR,DEL,HYD,4,2,2196,490,4.447193393174871,0.11521676478328313
F9,HKG,ICN,11,2,2065,2088,-15.0,-7.389512420364035
EK,KUL,CCU,12,4,1118,1349,-4.493747771668066,-21.008319708727143
QR,BOM,NRT,11,4,173,833,13.61065512404037,22.21111482176594
AA,LAX,COK,10,6,1511,2712,42.423796409434445,29.70386970623771
AS,JFK,AMD,1,6,22,558,27.862411378347396,21.026588180803003
G8,MIA,MAA,10,6,1357,1325,40.31586044732571,41.36293593620916
AA,MIA,DEN,9,2,1917,975,-6.577490689319431,-19.038306583098713
NK,LAS,ATL,1,2,1068,2160,-15.0,-1.5731863812862716
BA,CCU,MEL,7,3,144,2948,30.340515856205876,30.751393033593768
EK,CCU,BKK,12,7,1322,1830,8.359903204590145,24.061808040732828
DL,MCO,BOS,10,1,214,724,6.262282570390243,1.3630160653501298
NK,JFK,CCU,9,2,484,1207,3.3938827751052,35.20698877691144
SQ,LAX,JFK,2,5,1045,1130,-15.0,-4.375091309283851
EK,DXB,LHR,2,1,1540,1912,-15.0,-13.476043210954078
AA,LHR,BOS,5,6,1503,436,4.9581364614496515,4.9941314902619345
LH,SFO,BOM,10,2,1583,1818,-0.7118903713565268,-12.150724884919503
BA,LAX,BKK,3,1,1818,2254,120.3059242033062,111.1499607644061
B6,BKK,ICN,3,5,412,1671,20.736572795441415,20.980281907714105
UA,AMD,GOI,1,1,1047,2405,-15.0,-17.168121032417346
DL,SEA,DFW,12,7,1901,139,-15.0,-20.457474609768074
EK,SIN,GOI,5,1,276,518,97.24153400678287,92.46239991260575
G8,CCU,DXB,8,7,2386,1730,-15.0,-17.34555990862436
G8,SEA,MCO,6,7,409,116,-11.116603504838974,-5.106019749539229
AS,MEL,KUL,9,4,1425,352,-15.0,-15.298651158633223
AI,SYD,MEL,6,2,506,1674,-9.714842114320241,-11.966676903815506
AA,DEN,BOS,2,6,1071,2015,26.629429526162152,19.852688192432847
6E,PNQ,FRA,7,7,1581,1797,10.91123579735791,3.7264138671192404
UA,DXB,NRT,3,3,1745,1962,18.447025280244983,14.69659820573148
AS,CDG,DFW,9,1,916,543,35.46910895936794,47.91020056397494
BA,ATL,SIN,2,5,1015,407,32.85496281970555,16.114515789867347
AS,KUL,FRA,5,7,1945,2473,-15.0,-5.9950746606864875
UK,HKG,MAA,1,7,2365,721,29.78496213588401,24.01281908857884
UA,SIN,BLR,1,6,841,1492,0.5876297822013381,-10.770490787729003
QR,DEL,AMD,5,7,1199,709,-15.0,-5.879918593458504
UA,SYD,HKG,3,3,1049,1426,-15.0,-22.57497832098239
B6,MIA,JFK,6,4,723,2204,29.460929962819232,39.86668972047014
QR,SYD,ATL,3,2,1552,2860,-15.0,-19.6046415237312
F9,BOM,ATL,6,1,321,665,30.094840081839166,38.007541583935875
6E,DEL,PNQ,9,6,535,692,-9.477403376836614,-6.114556087053366
6E,FRA,SFO,10,6,1818,1077,5.0157303334270615,22.587550482915102
DL,DEN,HKG,12,2,1195,537,19.08182428800114,32.3515713509544
6E,DEN,ORD,7,7,1357,2102,-15.0,-22.587376065611043
QR,MAA,LAX,5,4,2094,1452,15.48775687525587,29.078528829350248
WN,CCU,SFO,8,1,2240,1697,-15.0,-5.417111645821892
UA,MAA,LAS,11,7,932,1336,10.925643064678468,10.491877033392882
LH,BKK,HKG,12,4,1127,1058,28.198522834046816,45.91381016261904
LH,CDG,LHR,2,5,2011,1008,26.257753574957867,31.597826413899295
LH,ORD,COK,6,5,2282,2356,2.602527134384931,3.3646978319363905
G8,BOS,LHR,3,5,1921,1759,8.070004531598558,19.743582000160693
AI,LAX,ATL,9,4,82,1795,1.4234964864497859,2.7894668593684817
AA,BOM,SYD,7,7,976,1762,-11.241751618441024,-15.894770249363276
SQ,MAA,SYD,3,4,1533,2563,124.79033705523659,113.32360242103064
AI,GOI,BOM,9,1,2188,1404,6.87100928938886,7.2349951728774835
LH,LAS,ATL,1,2,1511,1208,31.127956257918008,38.33968784094654
SQ,BOM,SIN,6,6,1193,438,176.3079910810294,171.4807204619688
DL,SEA,MIA,5,7,1075,1252,2.7655223828311812,18.725344708805874
WN,MIA,DEL,10,2,1143,1853,138.83431453007236,138.62952659725806
NK,BLR,DXB,9,5,454,445,8.565877446626503,18.498739763614132
F9,LHR,DEN,3,7,714,548,60.23282929596503,61.53803887724213
AA,GOI,MEL,9,7,1871,2596,-15.0,-10.712247359033716
AA,MEL,FRA,11,3,1552,381,6.321276242275188,-12.592859728199128
B6,CDG,KUL,10,4,209,586,10.466336268092837,-4.963823446422401
F9,DEN,FRA,4,7,6,745,7.412132599043181,6.213786928295585
AA,LHR,ATL,11,4,957,1258,32.68904777933828,33.02685522335059
UA,KUL,MIA,6,1,1150,2344,16.186168810788708,17.307429429467817
LH,NRT,SFO,4,3,1925,445,-10.356891155127364,-5.271790155110217
UA,COK,SFO,11,1,2294,2350,6.205366618708978,-19.238703747679004
AA,MEL,MAA,1,6,163,2549,9.28339235617021,5.404182859473126
WN,AMD,HKG,4,3,837,817,7.919122238126937,-0.8667394563778323
AI,JFK,MEL,7,3,1409,1280,44.3081464208362,54.35481360068668
G8,PNQ,SEA,5,1,1207,1191,30.666516029541434,19.22567329037351
B6,MAA,COK,10,6,1253,1990,-15.0,3.2440147270929316
EK,SYD,MIA,12,4,560,284,-7.802642970599248,-6.20769556893576
EK,SEA,SFO,1,5,1042,2563,17.11756558872857,25.350801656453097
WN,COK,CDG,11,5,2141,435,25.408027933620335,8.247223035728101
WN,MEL,JFK,5,3,1532,2981,28.253183039403982,35.33090509931458
AI,AMD,FRA,1,1,914,545,36.196901141772784,40.096430224423614
DL,DEN,FRA,9,5,1286,544,-15.0,-34.78774252311597
6E,LAX,NRT,9,1,1334,2658,-15.0,-21.206332187539182
QR,MIA,MEL,1,6,2055,2438,35.92623962456225,41.21431031978416
NK,SYD,BKK,3,1,1769,1712,5.432663125281325,-2.8455703842982505
EK,SEA,NRT,4,1,1747,1304,-6.5702962302130175,-7.84410291655413
SQ,NRT,COK,1,7,2045,191,6.084439640597951,27.129368398446204
6E,ICN,SFO,3,1,759,944,-15.0,-1.2415238860610245
B6,NRT,SEA,6,6,1267,642,22.015213416082744,19.315965611844295
F9,HYD,CCU,10,1,1333,132,31.180894233556106,41.492273634971546
B6,DEL,MIA,4,5,860,2689,29.56574345816804,18.04855915911761
B6,DEN,AMD,6,7,771,333,2.4286706901008666,-4.269829233682813
EK,ATL,DFW,4,3,976,338,22.97332364771622,25.753071534293728
AA,FRA,KUL,9,6,139,236,-9.922700382829827,-15.853798555159532
B6,HKG,LAS,11,7,547,2073,-7.665887829576456,-6.951620960486389
UK,LHR,ORD,3,3,1974,1012,-14.773450278489097,2.851319201474954
SQ,SIN,MCO,10,3,448,2340,-0.1564237033770759,-7.955941185453078
UA,ORD,BOS,4,2,1422,822,15.782839953850008,28.334524093879864
AA,DXB,HKG,5,1,1682,266,34.33897553554094,55.492394609151305
UK,COK,MAA,2,2,1184,1804,16.40130517100173,16.411062702785962
G8,CCU,BKK,6,4,961,1695,212.17756873187804,231.30192641595139
EK,MAA,FRA,9,3,152,2352,27.81675511438056,31.4417138607317
EK,DFW,KUL,9,4,1671,2616,118.21394129551236,127.80641588922119
EK,ATL,LAS,11,4,535,697,-0.42407997586912227,12.22850623178871
G8,MEL,DFW,8,7,1555,1024,16.30834363339264,1.332542045094593
UA,CDG,BOM,6,4,508,1755,22.168371763151193,20.136970054453087
6E,JFK,DEL,1,7,2203,2516,3.825491028479046,4.609593532594338
UK,SEA,MIA,7,7,699,1167,0.11511700551195858,9.090471027593207
DL,SFO,CCU,7,3,181,2565,20.770964293344978,25.648534582941952
AA,BKK,DFW,8,6,2256,2535,-3.9387609836638546,-0.41654582557919273
WN,SYD,LAX,6,3,883,2300,73.4474399746026,57.037636102677865
F9,DEN,SEA,4,7,2375,1963,1.872791489977505,1.5800813302832095
LH,JFK,LAX,7,4,453,1393,-13.862916592272633,-12.548473838909782
EK,BOS,BLR,12,3,866,1624,-8.76808435271505,-25.783928688984197
EK,DEL,COK,3,7,659,2525,-2.073703579279563,-16.261192193960525
WN,SEA,BKK,1,2,1650,2968,22.897418822706467,24.453991455997716
BA,CCU,GOI,11,3,1588,1165,22.81669991471546,34.21658452689206
G8,CDG,LAX,3,5,1542,1054,37.72527677268483,39.53249831887357
NK,DXB,KUL,1,1,2337,2513,12.071607447850756,11.63314513243792
EK,DXB,BOS,10,2,424,2602,-15.0,-19.127605962694815
6E,LAX,MAA,12,2,1239,355,26.424697992100707,31.79842461886254
EK,MCO,CDG,3,1,512,416,-15.0,3.7340661761085165
SG,AMD,KUL,10,5,1205,784,13.827500955367842,3.814053356150133
SG,LAS,BKK,6,3,1606,2295,23.78153278111288,54.12790828230434
SQ,BLR,MAA,1,3,1090,2278,-15.0,-20.132543839994028
F9,AMD,KUL,11,5,1189,452,8.41227943102228,16.915960461171252
LH,DEN,HKG,1,6,1794,2076,55.47882826864985,48.721804205778724
AS,MIA,DFW,4,7,1949,1543,-1.8220272355630271,12.562025016797033
EK,BKK,PNQ,11,7,645,1504,-11.797187433218001,-11.314577518687836
AI,MAA,ORD,7,2,1010,1552,21.61806148928306,19.495287157833843
UA,GOI,MAA,7,1,1092,1845,-13.166726322243544,-14.168603050933168
UK,PNQ,SEA,8,1,813,820,39.225895171826664,29.881303337271035
WN,COK,BKK,4,4,1727,1103,-15.0,-7.163951412522777
SQ,LAX,DEN,5,1,1667,2161,-15.0,-8.65440182343506
G8,LAS,GOI,6,3,1037,1917,-0.8416474266416154,-3.8633993172584953
QR,LAS,SFO,8,1,1668,609,28.838267668645702,20.177168197361432
EK,SYD,BOS,11,5,1604,606,-0.22215891692999712,9.36581717854771
AI,ICN,ORD,10,4,1392,1582,29.15746234887321,20.296784994287613
B6,HKG,BKK,3,7,40,2730,-15.0,-23.77675196050818
F9,CCU,SEA,11,4,1079,493,-15.0,-14.380159494616253
G8,MCO,COK,6,3,1278,1694,2.4829457015088208,1.9881496093704691
AI,DEL,GOI,11,7,765,2325,17.347461461985162,1.8040788717442755
LH,DXB,NRT,7,6,722,1651,77.02697853886764,76.16147303023898
B6,AMD,LAS,2,5,1715,565,36.57312511828975,35.15057692986061
AI,DXB,MEL,8,3,62,774,0.256999604159321,29.138698457729188
SG,MAA,ORD,1,7,2086,1320,4.346297851467141,-15.891456922876198
DL,MIA,SIN,7,1,2341,1036,-15.0,-8.79911342244377
G8,DEN,CDG,6,4,1240,892,22.084829091496044,7.4513869120121345
AA,MIA,MEL,6,2,303,1855,15.172601032441126,26.778115094379828
F9,FRA,DFW,8,4,385,230,8.440903154340642,2.36300172381259
SQ,BOM,CCU,7,6,2282,143,-15.0,-20.266700116243342
DL,MAA,LAX,4,6,1559,1222,8.994460893941106,-0.1287505559008597
UA,NRT,MEL,7,6,1796,760,-1.54290268865772,3.1410242357466167
LH,MIA,COK,5,5,824,1780,-1.8248219091399323,-3.9744038774497366
QR,BLR,ORD,2,4,1185,1207,3.950626546915853,-13.249185660750733
LH,ATL,SFO,2,7,571,2494,15.864901613590739,14.377080743622537
EK,HKG,ICN,6,3,1032,1666,22.393376314825574,39.38838695354024
SG,LAS,GOI,8,2,1942,2769,26.331538129433028,4.9986964231810305
EK,KUL,HKG,1,6,1685,2089,51.2410652110698,40.804464135276746
B6,LHR,MEL,3,2,535,1810,1.8553622260444342,-0.7423996845802576
AS,MIA,LAX,5,1,1940,1614,-15.0,0.5558550637076074
SG,JFK,KUL,12,4,457,701,4.036890179765318,7.678550779290501
DL,BKK,PNQ,2,3,1445,187,16.783418753675736,24.9719539820238
6E,SEA,MAA,11,6,1289,2017,19.648046238986755,34.85397115394369
G8,LHR,NRT,3,5,1492,2480,47.90216051890441,27.017475974284466
DL,PNQ,KUL,9,6,2227,508,11.705542706569096,23.88214342349722
EK,BLR,LAX,12,4,426,2432,45.034096059676514,40.00757225401156
LH,CDG,LAX,12,3,336,2767,38.01453374464069,34.33415411212325
AI,BOS,LAX,9,6,1586,1994,-14.635968465035539,-20.454387153036354
F9,FRA,MAA,5,3,217,2141,42.0156157027629,63.80339740863961
F9,GOI,BKK,9,1,2041,2168,20.274769673463776,23.17124805969074
NK,JFK,LAX,12,7,2279,2095,40.09978909002954,31.820479343143223
BA,BOS,SIN,8,4,2381,2295,8.29946693439554,-5.204022296587688
LH,BKK,NRT,2,7,1365,1242,-15.0,-15.147217713774822
AA,BOS,ICN,8,1,1766,2736,27.281332640553416,27.330985344028335
G8,LAS,DEL,1,3,615,2309,44.08696421760912,48.015632699918626
BA,AMD,SYD,6,1,1043,2393,-15.0,-18.45497720894565
AS,KUL,LAS,3,6,2092,1844,-15.0,-26.07865907309926
SQ,CDG,BOS,1,2,2158,1194,14.441703130525848,0.9899257198142717
UK,MEL,PNQ,5,2,1204,2064,7.042375698689729,-3.1204909191389723
F9,MAA,ATL,9,5,426,1554,18.193016863161205,29.69401118513553
AA,SYD,CCU,8,1,1151,837,-11.615308269777174,-8.166212239822958
SG,MCO,NRT,8,6,666,1565,3.558698436758033,14.938892457914971
SQ,DXB,BKK,12,1,441,2214,51.289688007754016,50.82039331029387
AA,DEN,LHR,6,6,798,368,20.487365259930773,25.84908334905809
BA,AMD,ATL,11,1,2195,2970,-10.138463115605838,-14.781038550908983
NK,AMD,JFK,7,4,1623,1143,24.50578766802067,27.113040485415304
AA,BOM,HYD,10,1,143,2419,55.11242623655302,59.93974726077467
DL,SYD,SEA,4,7,745,1183,10.052366839641977,4.526772381176549
F9,CCU,ATL,10,3,1638,2664,12.496474173701023,16.6629726578012
SG,LAS,BLR,7,1,1720,594,9.830149586812267,6.9065853382628895
G8,MCO,HYD,7,6,58,424,9.540309125640771,20.769656776017733
B6,BKK,ATL,1,7,649,1189,55.38439414923969,54.81733495009117
QR,LHR,FRA,4,7,1506,1378,138.4382341485648,130.47530946534476
UA,LHR,JFK,10,4,471,1025,-5.088424532383206,-1.428944646775597
AA,DFW,PNQ,6,3,919,1371,43.93455006945328,23.397278253629498
B6,BLR,CCU,10,2,735,2048,45.65833890979651,50.49318734159423
AI,KUL,LAX,4,3,2075,169,6.838815515137748,23.677708687538654
NK,GOI,BOM,5,2,1100,1621,29.814694522526793,49.882410644339615
UK,SYD,BKK,12,5,1592,483,-5.409587245984656,-14.852686653998244
EK,FRA,CCU,12,1,2388,2010,16.759822824555812,17.109575332689346
BA,BOM,CCU,8,2,1274,322,-15.0,-10.477071874956536
G8,MCO,JFK,7,7,901,1454,-13.882305090844193,-12.774705661379134
QR,SIN,DFW,8,2,197,1254,40.40123705373852,37.51009389082376
6E,MCO,NRT,12,4,1754,779,188.27498453415407,200.90417953400265
AS,BKK,GOI,10,5,927,2091,13.844489928252859,9.749748419060207
UA,HKG,DEN,7,3,1969,1592,-15.0,-50.76867885720028
WN,DEN,ATL,3,5,719,305,7.921143795238721,19.26833961066264
AA,AMD,BLR,12,1,930,1081,8.798561190391085,5.942361893541077
SG,MAA,PNQ,6,1,1258,415,-4.50799991110111,-2.375203965919968
LH,KUL,MCO,11,1,946,2670,21.59294627933664,14.08462288500329
B6,JFK,PNQ,2,2,794,1917,30.81021108570692,22.47688389957363
UK,MCO,GOI,2,3,653,1689,26.51998372945241,10.417446163129103
NK,MAA,PNQ,11,3,1594,2098,14.500154021999181,19.74874830016168
WN,ORD,BKK,7,4,1660,1546,-5.109597863531357,-2.4696288007262392
BA,LAS,BKK,4,5,1282,1553,9.318353651214524,14.81526031749851
SQ,LAX,DEL,9,3,1312,1097,23.007170047054608,10.815591515306064
EK,ICN,MCO,10,4,30,993,8.455182764054241,5.807141571241594
DL,LAS,HKG,12,3,1878,2960,4.32679942460077,-3.6068016419521207
6E,NRT,BLR,9,1,2024,1874,14.448976957652613,33.8664402673384
DL,DFW,HKG,1,1,1731,2052,42.13026734238247,41.16439583770907
B6,DEL,NRT,2,7,396,1139,24.86537904590639,14.353978965973322
G8,FRA,ATL,5,4,1361,832,-9.621286877828048,-16.69286848885374
6E,MIA,DXB,2,4,1270,2228,-5.627806167367453,3.533543667804544
G8,JFK,LHR,11,7,225,1061,16.916841403316273,18.35356560788366
EK,BLR,HYD,2,2,303,2561,29.90062851970537,19.610649695256726
F9,SIN,DFW,5,4,817,219,19.89523857653506,17.70872742494111
B6,KUL,SEA,7,1,1553,2469,18.149713781716663,17.521331792617282
UK,BKK,LHR,2,1,1180,435,-5.145761028513078,-8.196592730315382
BA,DFW,HKG,9,6,1676,647,12.563916091322527,17.59590040529559
NK,DEL,HYD,2,3,1275,2907,31.130586721050726,41.12302826970736
WN,BLR,DEN,8,5,1728,1646,59.73070402884434,65.77630184225558
6E,CDG,FRA,5,3,1177,2536,0.47341347016758983,-0.17057165873268954
F9,MIA,PNQ,2,5,2247,2021,-0.7314069728397259,3.367518857290456
BA,LHR,MAA,3,4,1614,1423,-15.0,-27.84491952584205
WN,HKG,KUL,2,1,1159,1083,6.32394530742595,17.28698146975068
6E,AMD,HYD,8,4,1870,1417,-15.0,-6.129624934322717
BA,SEA,MEL,1,7,0,2304,16.81355584148551,18.756119614939166
UK,KUL,CCU,1,7,2102,2194,21.5913937554944,23.236691968180693
SG,LAX,BOS,5,2,936,2983,-1.7533241718132127,4.506243584050151
G8,CCU,MIA,9,6,1921,551,22.684971225902277,23.345322905143025
UA,BLR,LHR,10,2,1807,2655,-5.062274125014807,-24.647543539311126
LH,LHR,HYD,2,7,2081,690,45.72500080627606,56.57334306200611
6E,CCU,MEL,8,2,66,1599,12.1967553958517,22.239324213761094
F9,SFO,PNQ,11,4,485,2255,15.086500835953315,16.239924593424323
AS,COK,HYD,9,2,379,248,-15.0,-21.373307225859975
EK,SIN,PNQ,8,7,808,2734,15.637127528627689,15.441245268233184
AA,COK,DFW,2,4,828,971,153.59712689982416,146.83411497922629
SG,FRA,ATL,11,3,1328,2590,1.0652506136271578,10.562813683644695
EK,ORD,HKG,2,7,2294,2149,34.61576346390739,40.89518707394666
G8,BOS,JFK,1,5,2063,1079,136.54971405596186,120.1559423443995
